546, đến nay  đại học quốc gia hà nội đã thiết lập quan hệ hợp tác với bao nhiêu trường đại học và tổ chức giáo dục  khoa học công nghệ quốc tế, đhqghn đã thiết lập 135 quan hệ hợp tác với các trường đại học và tổ chức quốc tế.
547, nghiên cứu hệ sinh thái rừng ngập mặn  là giải thưởng quốc tế cosmos lần thứ bao nhiêu cosmos prize  2008 do  giáo sư tiến sĩ phan nguyên hồng  trung tâm nghiên cứu tài nguyên và môi trường –  đại học quốc gia hà nội tiến hành từ năm 1987, giải thưởng quốc tế cosmos lần thứ 16
548, có bao nhiêu đơn vị trực thuộc  đại học quốc gia hà nội có chương trình giảng dạy chính quy bằng tiếng anh, có 4 đơn vị trực thuộc có chương trình giảng dạy bằng tiếng anh.
549, mỗi năm  đại học quốc gia hà nội có bao nhiêu học kỳ, 2 học kỳ chính  một học kỳ phụ
550, mỗi học kỳ phụ của  đại học quốc gia hà nội có ít nhất bao nhiêu tuần học và thi, 5 tuần học và 1 tuần thi
551, mỗi học kỳ chính của  đại học quốc gia hà nội có ít nhất bao nhiêu tuần học và thi, có 15 tuần học và từ 3 đến 4 tuần thi
552, thời gian của khóa học do  đại học quốc gia hà nội quy định đối với đào tạo bác sĩ là bao lâu, 12 học kỳ chính
553, khóa luận  đồ án tốt nghiệp có khối lượng kiến thức  khoảng bao nhiêu tín chỉ, từ 5 đến 10 tín chỉ tùy theo chương trình đào tạo
554, thời gian đào tạo thạc sĩ tại  đại học quốc gia hà nội là bao nhiêu năm, thời gian đào tạo thạc sĩ là 2 năm
555, tìm về cội nguồn là một cụm công trình nghiên cứu về lịch sử việt nam thời trung đại của giáo sư phan huy lê được nhà nước trao tặng giải thưởng hồ chí minh gồm bao nhiêu tập, 0tìm về cội nguồn gồm 2 tập
556, năm 2017  đại học  đại học quốc gia hà nội có bao nhiêu nhà giáo được phong tặng danh hiệu nhà giáo ưu tú , đhqghn có 9 nhà giáo ưu tú.
557, năm 2017  đại học  đại học quốc gia hà nội có bao nhiêu nhà giáo được phong tặng danh hiệu nhà giáo nhân dân , đhqghn có 25 nhà giáo được phong làm nhà giáo nhân dân.
558, năm 2016   đại học quốc gia hà nội có bao nhiêu cán bộ khoa học được công nhận đạt chuẩn chức danh phó giáo sư, có 28 cán bộ khoa học được công nhận chức danh phó giáo sư.
559, năm 2016   đại học quốc gia hà nội có bao nhiêu cán bộ khoa học được công nhận đạt chuẩn chức danh giáo sư, có 8 cán bộ khoa học được công nhận chức danh giáo sư.
560, công đoàn  đại học quốc gia hà nội gồm bao nhiêu phó chủ tịch và phó chủ tịch thường trực, 02 phó chủ tịch và 01 phó chủ tịch thường trực
561, ban thường vụ công đoàn  đại học quốc gia hà nội  nhiệm kỳ 2017 - 2022 gồm bao nhiêu thành viên, ban thường vụ gồm 7 thành viên
562, đhghn có mấy ktx dành cho sinh viên , hiện nay đhqghn có 3 ktx.
563, tại các đơn vị đào tạo tại  đại học quốc gia hà nội  mỗi kì học  sinh viên phải đăng ký tối thiểu bao nhiêu tín chỉ đối với chương trình đào tạo chuẩn, chương trình đào tạo chuẩn tối thiểu 14 tín
564, trong chương trình học  sinh viên  đại học quốc gia hà nội phải hoàn thành bao nhiêu tín chỉ về giáo dục thể chất, sinh viên phải hoàn thành 4 tín giáo dục thể chất
565, có mấy loại bảng điểm mà nhà trường cấp cho sinh viên, 2 bản  một bản tiếng việt và một bản tiếng anh
566, cuộc vận động xây dựng phong cách sinh viên  đại học quốc gia hà nội do hội sinh viên  đại học quốc gia hà nội phát động gồm mấy tiêu chí, xây dựng phong cách sinh viên đhqghn gồm 5 tiêu chí.
567, hội sinh viên  đại học quốc gia hà nội hiện có bao nhiêu câu lạc bộ sinh viên, khoảng trên 100 câu lạc bộ
568, trong giai đoạn 2013 - 2018  đoàn thanh niên  hội sinh viên  đại học quốc gia hà nội đã xây dựng thành công bao nhiêu công trình thanh niên , đoàn thanh niên  hôi sinh viên đhqghn có 75 công trình
569, trong hai ngày 02-03/6/2017 đoàn tncs hồ chí minh  đại học quốc gia hà nội đã tổ chức đại hội đại biểu lần thứ mấy, đại hội đại biểu lần thứ v được tổ chức
570, trong hai ngày 09-10/6/2018 hội sinh viên việt nam  đại học quốc gia hà nội đã tiến hành tổ chức đại hội khóa mấy , đhqghn tiến hành đại hội khóa iv 
571, trong nhiệm kì 2013-2018  có bao nhiêu sinh viên  đại học quốc gia hà nội được trao danh hiệu sinh viên 5 tốt cấp trung ương, có 28 sinh viên đạt được danh hiệu sinh viên 5 tôt
572, 2013-2018 của hội sinh viên  đại học quốc gia hà nội  có bao nhiêu sinh viên  đại học quốc gia hà nội đạt được giải thưởng sao tháng giêng, có 25 sinh viên
573, trong năm học 2017 - 2018   đại học quốc gia hà nội có bao nhiêu tập thể  cá nhân được tuyên dương danh hiệu sinh viên 5 tốt cấp trung ương, có 7 tập thể và 3 cá nhân
574, trong năm học 2017 – 2018   đại học quốc gia hà nội có bao nhiêu tập thể  cá nhân được tuyên dương danh hiệu sinh viên 5 tốt cấp thành phố , có 17 tập thể và 78 cá nhân
575, sinh viên bị cảnh báo học vụ tối đa bao nhiêu lần thì sẽ bị buộc thôi học, sinh viên bị cảnh báo 2 lần bị buộc thôi học.
576, sinh viên bị khiển trách trong phòng thi khi thi thì sẽ bị trừ bao nhiêu % số điểm của học phần đó, sinh viên bị khiển trách sẽ bị trừ 25%
577, hằng năm  tại các cơ sở đào tạo của  đại học quốc gia hà nội có mấy lần xét tốt nghiệp, hằng năm các cơ sở đào tạo có 4 lần xét tốt nghiệp.
578, chương trình đào tạo kỹ sư theo chương trình đào tạo chuẩn được thiết kế bao nhiêu tín chỉ, từ 140 đến 160 tín chỉ
579, chương trình đào tạo dược sĩ theo chương trình đào tạo chuẩn được thiết kế bao nhiêu tín chỉ, từ 155 đến 175 tín chỉ
580, chương trình đào tạo bác sĩ theo chương trình đào tạo chuẩn được thiết kế bao nhiêu tín chỉ, từ 205 đến 225 tín chỉ
581, sinh viên có điểm trung bình chung học kì dưới 2 0 được đăng kí bao nhiêu tín chỉ mỗi học kì , không quá 18 tín chỉ trong mỗi học kỳ chính
582, khóa luận tốt nghiệp có khối lượng kiến thức là bao nhiêu tín, khóa luận tốt nghiệp có khối lượng kiến thức là 7 tín chỉ
583, chương trình đào tạo bằng kép được áp dụng cho đối tượng sinh viên năm thứ mấy trong hệ đào tạo chuẩn của  đại học quốc gia hà nội, sinh viên năm thứ hai
584, số tín chỉ tối thiểu để có thể tham gia xét học bổng theo ngân sách đối với hệ đào tạo chính quy của  đại học quốc gia hà nội là, tối thiểu 15 tín chỉ mới được xét học bổng.
585, sinh viên đạt kết quả rèn luyện loại xuất sắc có điểm rèn luyện trong khoảng nào, điểm rèn luyện đạt từ 90 đến 100 điểm
586, sinh viên đạt kết quả rèn luyện loại kém có điểm rèn luyện trong khoảng nào, điểm rèn luyện dưới 35 điểm
587, thời gian khiếu nại về kết quả đánh giá rèn luyện là bao lâu kể từ ngày công bố, được khiếu nại kết quả rèn luyện trong 10 ngày
588, trong quy chế sinh viên quy định quyền của sinh viên gồm bao nhiêu điều, quyền của sinh viên gồm 14 điều.
589, trong quy chế sinh viên quy định nghĩa vụ của sinh viên gồm bao nhiêu điều, nghĩa vụ của sinh viên gồm 15 điều
590, sinh viên khi nhập trường phải nộp đầy đủ hồ sơ theo quy định trường hợp đặc biệt  sinh viên được phép nộp bổ sung nhưng không vượt quá bao nhiêu ngày kể từ ngày nhập học, không quá 15 ngày
591, điểm trung bình chung học kỳ và điểm trung bình chung tích lũy được tính theo công thức và được làm tròn đến mấy chữ số thập phân, điểm trung bình tích lũy được làm trón đến 2 chữ số sau dấu phảy
592, chậm nhất bao lâu sau khi sinh viên có quyết định buộc thôi học  đơn vị đào tạo phải thông báo trả về địa phương nơi sinh viên có hộ khẩu thường trú, chậm nhất 1 tháng sau khi có quyết định.
593, trong quy chế đào tạo của  đại học quốc gia hà nội quy định chương trình đào tạo chất lượng cao được thiết kế nhiều hơn chương trình đào tạo chuẩn tương ứng ít nhất là bao nhiêu tín chỉ, 15 tín chỉ
594, trong quy chế đào tạo của  đại học quốc gia hà nội quy định mỗi năm có mấy kì học chính và mấy kì học phụ , mỗi năm gồm 2 kì học chính  1 kì học phụ
595, quy chế đào tạo của  đại học quốc gia hà nội quy định  mỗi học kỳ phụ có ít nhất mấy tuần , ít nhất 5 tuần học và 1 tuần thi  được tổ chức trong thời gian giữa hai học kỳ chính
596, hiệu lực của quyết định kỉ luật được chấm dứt đối với trường hợp bị khiển trách là, 3 tháng kể từ khi có quyết định 
597, hiệu lực của quyết định kỉ luật được chấm dứt đối với trường hợp bị cảnh cáo là, 6 tháng kể từ khi có quyết định
598, số tín chỉ đăng ký học tối thiểu đối với chương trình đào tạo chuẩn của mỗi kỳ không bao gồm các học phần ngoại ngữ  giáo dục thể chất  giáo dục quốc phòng - an ninh  kỹ năng bổ trợ  tự chọn tự do, tối thiểu 14 tín
599, số tín chỉ đăng ký học tối thiểu đối với chương trình đào tạo chất lượng cao của mỗi kỳ học  không bao gồm các học phần ngoại ngữ  giáo dục thể chất  giáo dục quốc phòng – an ninh  kỹ năng bổ trợ  tự chọn tự do  , tối thiểu 16 tín
600, số tín chỉ đăng ký học tối thiểu đối với chương trình đào tạo quốc tế của mỗi kỳ học  không bao gồm các học phần ngoại ngữ  giáo dục thể chất  giáo dục quốc phòng – an ninh  kỹ năng bổ trợ  tự chọn tự do  , tối thiểu 16 tín
601, thời gian hoạt động giảng dạy và học tập của đơn vị đào tạo là, từ 7h – 21h hàng ngày
602, thời gian của một tiết hoc là bao nhiêu phút, thời lượng một tiết là 50 phút
603, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo cử nhân là, chương trình đào tạo cử nhận gồm 8 học kỳ
604, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo kĩ sư là, chương trình đào tạo kĩ sư 9-10 học kỳ
605, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo dược sĩ là, chương trình đào tạo dược sĩ 10 học kỳ
606, thời gian thiết kế của khóa học đào tạo chính quy đối với chương trình đào tạo bác sĩ là, chương trình đào tạo bác sĩ 12 học kỳ
607, sinh viên phải hoàn thành bao nhiêu tín chỉ của học phần giáo dục thể chất, sinh viên phải hoàn thành 4 tín giáo dục thể chất
608, thời gian học học phần giáo dục an ninh quốc phòng của sinh viên là, thời gian học giáo dục an ninh quốc phòng là 1 tháng
609, đối với những sinh viên học bằng kép  thời gian kết thúc cả 2 chương trình đào tạo tối đa là, thời gian kết thúc đào tạo tối bằng kép là 6 năm
610, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải nhất cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, 0 20 điểm đối với đạt giải nhất
611, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải nhì cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, 0 15 điểm đối với đạt giải nhì
612, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải ba cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, 0 10 điểm đối với đạt giải ba
613, điểm thưởng cho những công trình nghiên cứu khoa học của sinh viên đạt giải khuyến khích cấp đại học quốc gia hà nội hoặc cấp bộ giáo dục và đào tạo là, 0 07 điểm
614, tiêu chuẩn tình nguyện tốt trong nhóm tiêu chuẩn của danh hiệu sinh viên 5 tốt cấp trung ương quy định sinh viên phải tham gia ít nhất mấy ngày tình nguyện/năm, phải tham gia ít nhất 5 ngày
615, sinh viên xếp loại xuất sắc khi nào, có điểm trung bình chung tích lũy từ 3 60 đến 4 00
616, sinh viên xếp loại yếu có điểm trung bình chung khi nào, tích lũy đạt dưới 2 00 nhưng chưa thuộc trường hợp bị buộc thôi học.
617, quy chế đào tạo của  đại học quốc gia hà nội quy định mỗi kì gồm bao nhiêu tuần, mỗi kì học chính có 15 tuần học và từ 3 đến 4 tuần thi 
618, sinh viên xếp loại khá có điểm trung bình chung tích lũy là bao nhiêu, điểm trung bình tích lũy từ 2.5 đến 3.19
619,idk,Xin lỗi mình chưa nghe rõ bạn có thể nói lại được không
620, idk,bạn có thể đặt câu hỏi chi tiết hơn không
621, một lượng lớn cán bộ của bộ môn tin học – đại học tổng hợp hà nội được điều động sang công tác tại khoa công nghệ thông tin – đại học tổng hợp hà nội vào năm nào, các cán bộ của bộ môn tin học được chuyển sang khoa công nghệ thông tin năm 1995
622, đại học đông dương được thành lập vào thời gian nào, đại học đông dương được thành lập vào 16/05/1906
623, khóa đầu tiên của trường đại học quốc gia việt nam được khai giảng vào, đại học quốc gia việt nam khai giảng khóa đầu tiên vào 15/11/1945
624, đại học quốc gia hà nội được thành lập chính thức vào thời gian nào, đại học quốc gia hà nội được thành lập vào 10/12/1993
625, đại học quốc gia được thành lập vào năm nào, đại học quốc gia hà nội được thành lập vào 10/12/1993
626, trường đại học sư phạm tách khỏi cơ cấu tổ chức  đại học quốc gia hà nội năm nào, đại học sư phạm tách khỏi đại học quốc gia hà nội năm 2000
627, thủ tướng chính phủ phan văn khải đã chính thức động thổ xây dựng  đại học quốc gia hà nội vào thời gian nào, thủ tướng phan văn khải động thổ xây dựng đại học quốc gia hà nội vào 20/12/2003
628, viện việt nam học và khoa học phát triển trực thuộc  đại học quốc gia hà nội được thành lập vào thời gian nào, viện việt nam học và khoa học phát triển thành lập vào 19/3/2004
629, chủ tịch hồ chí minh về thăm trường đại học tổng hợp hà nội lần đầu tiên vào thời gian nào, chủ tịch hồ chí minh về thăm trường lần đầu vào 23/5/1957
630, chủ tịch hồ chí minh về thăm đại học tổng hợp hà nội lần thứ hai vào năm nào, chủ tịch hồ chí minh về thăm đại học tổng hợp lần thứ 2 vào 1959
631, trung tâm nghiên cứu tài nguyên và môi trường cres được thành lập vào thời gian nào, trung tâm tài nguyên và môi trường được thành lập vào 15/11/1985
632, đại học tổng hợp hà nội được thành lập thời gian nào, 4/6/1956
633, trường đại học tổng hợp hà nội được chính phủ tặng thưởng huân chương lao động hạng 3 vào năm nào, đại học tổng hợp hà nội được tặng huân chương hạng 3 vào năm 1965 
634, trường đại học tổng hợp hà nội lập thêm khoa địa lý – địa chất vào năm nào, khoa địa lý- địa chất được thành lập vào năm 1966
635, khoa triết học thuộc đại học tổng hợp hà nội được thành lập năm nào, khoa triết học được thành lặp năm 1975
636, khoa pháp lý thuộc đại học tổng hợp hà nội được thành lập năm nào, khoa pháp lý được thành lập năm 1975
637, trường đại học tổng hợp hà nội bắt đầu đào tạo nghiên cứu sinh vào năm nào, khóa nghiên cứu sinh đầu tiên của đại học tổng hợp hà nội vào năm 1977
638, trường đại học tổng hợp hà nội đón nhận huân chương lao động hạng nhất vào dịp nào, kỉ niệm 25 năm ngày thành lập
639, khoa vật lý hạt nhân thuộc đại học tổng hợp hà nội được thành lập vào năm nào, khoa vật lý hạt nhân được thành lập năm 1978
640, trường đại học tổng hợp hà nội đón nhận huân chương độc lập hạng ba vào dịp nào, kỉ niệm 30 năm ngày thành lập
641, khoa nâng cao trình độ – đại học tổng hợp hà nội được thành lập vào năm nào, khoa nâng cao trình độ đại học tổng hợp được thành lập năm 1983
642, viện tin học – điện tử thuộc đại học tổng hợp hà nội được thành lập vào năm nào, viện tin học – điện tử thuộc đại học tổng hợp hà nội được thành lập năm 1989
643, trung tâm mác – lênin thuộc đại học tổng hợp hà nội được thành lập vào năm nào, trung tâm mác – lênin được thành lập năm 1988
644, đại học tổng hợp hà nội chính thức mở lại chuyên ngành ngữ văn trung quốc vào thời gian nào, tháng 9/1990 chuyên ngành ngữ văn trung quốc được mở trở lại
645, khoa báo chí – trường đại học tổng hợp hà nội chính thức đi vào hoạt động từ năm nào, khoa báo chí chính thức hoạt động vào năm 1990
646, tạp chí khoa học – đại học tổng hợp hà nội được bộ văn hóa cấp phép hoạt động vào thời gian nào, tạp chí khoa học- đại học tổng hợp được cấp phép hoạt động vào ngày 20/2/1985.
647, trường đại học tổng hợp hà nội thành lập thêm khoa xã hội học – tâm lý học vào năm nào, khoa xã hội học – tâm lý học được thành lập năm 1992.
648, năm học nào được gọi là  năm giáo trình  của đại học tổng hợp, 1992–1993 được gọi là năm giáo trình.
649, khoa trực thuộc đầu tiên của  đại học quốc gia hà nội được thành lập vào năm nào, khoa trực thuộc đầu tiên được thành lập vào năm 1995 .
650, khoa sau đại học –  đại học quốc gia hà nội chính thức ra đời vào thời gian nào, khoa sau đại học chính thức ra đời vào ngày 20/5/2002.
651, viện công nghệ thông tin –  đại học quốc gia hà nội được thành lập vào thời gian nào, viện công nghệ thông tin - đại học quốc gia hà nội được thành lập vào tháng 2/2001.
652, nội quy của đại học đông dương tiền thân  đại học quốc gia hà nội được ban hành vào thời gian nào, nội quy đại học đông dương được bạn hành lần đầu vào 12/10/1907.
653, trường đại học sư phạm ngoại ngữ hà nội được phát triển trên cơ sở khoa ngoại ngữ của trường đại học sư phạm hà nội vào năm nào, năm 1967 trường đại học sư phạm ngoại ngữ được thành lập
654, thủ tướng chính phủ phan văn khải đã chính thức động thổ xây dựng  đại học quốc gia hà nội tại hòa lạc vào thời gian nào, năm 2003  thủ tướng phan văn khải chính thức động thổ xây dựng đại học quốc gia hà nội
655, viện việt nam học và khoa học phát triển –  đại học quốc gia hà nội được chính thức thành lâp năm nào, viện việt nam học và khoa học phát triển – đại học quốc gia hà nội thành lập năm 2004
656, thủ tướng chính phủ đã ký quyết định thành lập viện trần nhân tông vào thời gian nào, viện trần nhân tông được thành lập vào 01/09/2016
657, thủ tướng chính phủ ký quyết định thành lập viện tài nguyên và môi trường trên cơ sở nâng cấp trung tâm nghiên cứu tài nguyên và môi trường vào thời gian nào, viện tài nguyên và môi trường được thành lập 17/11/2016
658, trường luật và pháp chính trực thuộc đại học đông dương được thành lập khi nào, trường luật và pháp chính  ra đời năm 1897
659, trường cao đẳng y khoa trở thành một thành viên của đại học đông dương vào năm nào, trường cao đẳng y khoa trở thành thành viên của đại học đông dương năm 1906
660, trường cao đẳng y khoa thuộc đại học đông dương được xây dựng trên cơ sở trường trung cấp y khoa hà nội vào năm nào, trường cao đẳng y khoa ra đời năm 1902
661, chương trình đào tạo thạc sĩ biến đổi khí hậu của khoa các khoa học liên ngành –  đại học quốc gia hà nội được đưa vào đào tạo khi nào, chương trình đào tạo thạc sĩ biến đổi khí hậu được đưa vào đào tạo năm 2011
662, chương trình đào tạo thạc sĩ khoa học bền vững của khoa các khoa học liên ngành –  đại học quốc gia hà nội được đưa vào đào tạo khi nào, chương trình đào tạo thạc sĩ khoa học bền vững được đưa vào đào tạo năm 2014
663,  đại học quốc gia hà nội thực hiện đổi mới tuyển sinh theo phương thức đánh giá năng lực bắt đầu từ năm nào, năm 2015 đại học quốc gia hà nội tuyển sinh theo phương thức đánh giá năng lực
664,  đại học quốc gia hà nội bắt đầu triển khai xây dựng và hoàn thiện chương trình đào tạo theo chuẩn đầu ra từ năm nào, tháng 10/2010 đại học quốc gia hà nội hoàn thiện chương trình đào tạo theo chuẩn đầu ra.
665, chương trình đào tạo cử nhân chất lượng cao hiện hành của  đại học quốc gia hà nội được triển khai ở hầu hết các đơn vị đào tạo bắt đầu từ năm học nào, chương trình đào tạo cử nhân chất lượng cao được triển khai từ năm học 2001 – 2002
666,  đại học quốc gia hà nội và tập đoàn brg đã ký kết biên bản ghi nhớ về việc hợp tác giữa hai bên vào thời gian nào, năm 2015
667,  đại học quốc gia hà nội chính thức vinh dự là một trong những trường đại học nhận được sự hỗ trợ một triệu đô la mỹ của quỹ nippon nhật bản làm quỹ học bổng bồi dưỡng các tài năng trẻ đáp ứng nhu cầu phát triển của đất nước từ năm bao nhiêu, đại học quốc gia hà nội vinh dự được nhận hỗ trợ từ quỹ nippon (nhật bản) năm 1999
668,  đại học quốc gia hà nội đã ký kết bản thỏa thuận hợp tác toàn diện với tập đoàn dầu khí quốc gia việt nam petrovietnam vào thời gian nào sau đây, năm 2008  đại học quốc gia hà nội đã kí bản thỏa thuận hợp tác toàn diện với tập đoàn dầu khí quốc gia việt nam.
669, học kỳ phụ của  đại học quốc gia hà nội được tổ chức trong thời gian nào, được tổ chức trong thời gian giữa hai học kỳ chính
670, bộ tiêu chuẩn kiểm định chất lượng đơn vị đào tạo của  đại học quốc gia hà nội  được ban hành vào năm, bộ tiêu chuẩn kiểm định chất lượng đơn vị đào tạo của đại học quốc gia hà nội  được ban hành vào năm 2005
671, giám đốc  đại học quốc gia hà nội đã ra quyết định thành lập trung tâm đảm bảo chất lượng đào tạo và nghiên cứu phát triển giáo dục đbclđt & ncptgd nay là viện đảm bảo chất lượng giáo dục vào năm bao nhiêu, trung tâm đảm bảo chất lượng đào tạo và nghiên cứu phát triển giáo dục thành lập năm 1995
672, trở thành đại học định hướng nghiên cứu  đa ngành  đa lĩnh vực có tính hội nhập cao  trong đó  một số trường đại học  viện nghiên cứu thành viên thuộc các lĩnh vực khoa học cơ bản  công nghệ cao và kinh tế – xã hội mũi nhọn đạt trình độ tiên tiến châu á   là tầm nhìn đến năm bao nhiêu của  đại học quốc gia hà nội, tầm nhìn năm 2030 của đại học quốc gia hà nội
673,  đại học quốc gia hà nội tổ chức thi tuyển bằng hình thức đánh giá năng lực vào năm, đại học quốc gia hà nội tổ chức hình thức đánh giá năng lực năm 2015
674,  đại học quốc gia hà nội bắt đầu xây dựng và triển khai dự án  đào tạo cử nhân khoa học tài năng  từ năm nào, năm 1997 đại học quốc gia hà nội xây dựng và triển khai dự án đào tạo cử nhân khoa học tài năng 
675, giáo sư trần văn giàu đã được nhà nước trao tặng giải thưởng hồ chí minh với công trình về lịch sử việt nam gồm 5 bộ  18 tập 1956-1978 vào năm nào sau đây, giáo sư trân văn giàu nhận giải thưởng hồ chí minh về công trình lịch sử việt nam vào năm 1996
676, câu lạc bộ nhà khoa học  đại học quốc gia hà nội vnu- giáo sưl được thành lập vào thời gian nào, câu lạc bộ nhà khoa học đại học quốc gia hà nội được thành lập vào tháng 3/2013
677, tuyến đường mới mang tên cố giáo sư trần quốc vượng được đặt vào thời gian nào sau đây, tuyến đường mang tên trần quốc vượng được đặt tên vào năm 2016
678, câu lạc bộ cựu sinh viên  đại học quốc gia hà nội được ra mắt năm nào, câu lạc bộ cựu sinh viên đại học quốc gia hà nội ra đời năm 2016
679,  phó giáo sư tiến sĩ lê anh vinh  là phó giáo sư trẻ nhất việt nam  được phong phó giáo sư năm 30 tuổi  là năm nào, pgs.ts lê anh vinh được phong phó giáo sư vào năm 2013
680, tiến sĩ lê hoàng sơn  trường đh khoa học tự nhiên đã được vinh danh 10 gương mặt trẻ thủ đô tiêu biểu năm nào, tiến sĩ lê hoàng sơn được vinh danh là 10 gương mặt tiêu biểu năm 2017
681, sinh viên phải hoàn thành việc đăng kí các học phần của mỗi kì học vào khoảng thời gian nào sau đây, chậm nhất là 1 tháng trước khi bắt đầu mỗi kỳ học
682, sinh viên được phép đăng ký những học phần muốn học hoặc đăng ký đổi sang lớp học phần khác trong khoảng thời gian nào, trong 2 tuần đầu tiên đối với học kỳ chính  hoặc trong 1 tuần đầu tiên với kỳ học phụ
683, cuộc thi lớp tôi là số 1 được tổ chức bắt đầu từ năm nào, năm 2017 bắt đầu tổ chức cuộc thi lớp tôi là số 1
684, đại hội đại biểu hội sinh viên  đại học quốc gia hà nội nhiệm kì 2018-2023 diễn ra vào thời gian nào, tháng 6/2018 đại hội sinh viên đại học quốc gia hà nội được diễn ra
685,  đại học quốc gia hà nội thí điểm tuyển sinh theo phương thức đánh giá năng lực từ năm nào, thí điểm tuyển sinh theo phương pháp đánh giá năng lực từ năm 2014
686, đoàn tncs hồ chí minh đại học quốc gia hà nội được ban thường vụ thành đoàn hà nội ký quyết định thành lập vào ngày  tháng  năm nào, đoàn tncs hồ chí minh đại học quốc gia hà nội được thành lập 16/3/1996
687, đoàn tncs hồ chí minh  đại học quốc gia hà nội kỷ niệm 20 năm thành lập vào năm nào, đoàn tncs hồ chí minh đại học quốc gia hà nội kỉ niệm 20 năm vào 2015
688, đoàn tncs hồ chí minh  đại học quốc gia hà nội đón nhận huân chương lao động hạng nhì vào năm nào, đoàn tncs hồ chí minh đại học quốc gia hà nội nhận huân chương lao động hạng nhì vào năm 2015
689, sinh viên  đại học quốc gia hà nội được cấp thẻ sinh viên trong thời gian nào, trong thời gian học tập và được hưởng các quyền về đào tạo theo quy chế đào tạo đại học  thạc sĩ và tiến sĩ tại đại học quốc gia hà nội.
690, đoàn thanh niên  đại học quốc gia hà nội cũng tổ chức chiến dịch mùa hè thanh niên tình nguyện khi nào, mùa hè hằng năm.
691, đại học công nghệ thành được lập vào năm nào, đại học công nghệ thành lập vào năm 2004
692, đại học quốc gia việt nam thành lập khi nào, đại học quốc gia việt nam thành lập vào năm 1945
693, đại học quốc gia hà nội thành lập khi nào, đại học quốc gia hà nội thành lập vào năm 1993
694, quá trình hình thành và phát triển,0
695, đại học đông dương,0
696, đại học tổng hợp,1
697, đại học quốc gia việt nam,1
698, đại học quốc gia hà nội,2
699, các giám đốc và phó giám đốc của đại học quốc gia,3
700, sự quan tâm của đảng dành cho đại học quốc gia,4
701, đại học quốc gia là ngôi sao lớn,5
702, khu vực hoa sen,5
703, các đặc trưng của đại học quốc gia,6
704, các thành tựu nổi bật của đại học quốc gia,7
705, các công trình nghiên cứu khoa học của đại học quốc gia,7
706, các đối tác quốc tế của đại học quốc gia,8
707, các giải thưởng quốc tế của đại học quốc gia,9
708, các giải thưởng trong nước của đại học quốc gia,10
709, các tiến sĩ danh dự đại học quốc gia,11
710, vị thế trên trường quốc tế của đại học quốc gia,12
